	Gene name	Gene	Cancer	High	Medium	Low	Not detected	prognostic - favorable	unprognostic - favorable	prognostic - unfavorable	unprognostic - unfavorable
1866	CNTF	ENSG00000242689	head and neck cancer	0.0	0.0	1.0	3.0		0.05907		
1867	CNTF	ENSG00000242689	liver cancer	0.0	3.0	2.0	6.0				0.1634
1868	CNTF	ENSG00000242689	lung cancer	0.0	0.0	0.0	11.0		0.09238		
1869	CNTF	ENSG00000242689	lymphoma	0.0	0.0	0.0	12.0				
1870	CNTF	ENSG00000242689	melanoma	0.0	0.0	0.0	12.0				0.05875
1871	CNTF	ENSG00000242689	ovarian cancer	0.0	1.0	2.0	9.0		0.1628		
1872	CNTF	ENSG00000242689	pancreatic cancer	0.0	1.0	2.0	8.0				0.0008251
1873	CNTF	ENSG00000242689	prostate cancer	0.0	2.0	1.0	9.0				0.05419
1874	CNTF	ENSG00000242689	renal cancer	0.0	0.0	1.0	11.0				0.08503
1875	CNTF	ENSG00000242689	skin cancer	0.0	0.0	2.0	10.0				
1876	CNTF	ENSG00000242689	stomach cancer	0.0	0.0	1.0	11.0				0.1024
1877	CNTF	ENSG00000242689	testis cancer	0.0	0.0	4.0	8.0		0.1914		
1878	CNTF	ENSG00000242689	thyroid cancer	0.0	0.0	2.0	1.0		0.09501		
1879	CNTF	ENSG00000242689	urothelial cancer	0.0	0.0	0.0	11.0				0.09667
1880	SLC2A1	ENSG00000117394	breast cancer	0.0	0.0	0.0	11.0				0.03596
1881	SLC2A1	ENSG00000117394	carcinoid	0.0	0.0	0.0	4.0				
1882	SLC2A1	ENSG00000117394	cervical cancer	0.0	3.0	1.0	8.0				0.005853
1883	SLC2A1	ENSG00000117394	colorectal cancer	1.0	1.0	5.0	5.0				0.07585
1884	SLC2A1	ENSG00000117394	endometrial cancer	0.0	0.0	4.0	8.0				0.01315
1885	SLC2A1	ENSG00000117394	glioma	0.0	0.0	0.0	12.0				0.004102
1886	SLC2A1	ENSG00000117394	head and neck cancer	0.0	0.0	3.0	1.0				0.03221
1887	SLC2A1	ENSG00000117394	liver cancer	0.0	0.0	0.0	12.0			3.653e-08	
1888	SLC2A1	ENSG00000117394	lung cancer	0.0	2.0	3.0	7.0			0.0001089	
1889	SLC2A1	ENSG00000117394	lymphoma	0.0	0.0	0.0	11.0				
1890	SLC2A1	ENSG00000117394	melanoma	0.0	0.0	2.0	10.0				0.1098
1891	SLC2A1	ENSG00000117394	ovarian cancer	0.0	0.0	1.0	10.0		0.04836		
1892	SLC2A1	ENSG00000117394	pancreatic cancer	0.0	0.0	1.0	8.0			4.386e-05	
1893	SLC2A1	ENSG00000117394	prostate cancer	0.0	0.0	0.0	11.0				0.1872
1894	SLC2A1	ENSG00000117394	renal cancer	0.0	0.0	2.0	10.0			4.547e-09	
1895	SLC2A1	ENSG00000117394	skin cancer	1.0	1.0	2.0	8.0				
1896	SLC2A1	ENSG00000117394	stomach cancer	0.0	0.0	0.0	12.0				0.1113
1897	SLC2A1	ENSG00000117394	testis cancer	1.0	2.0	2.0	7.0				0.09489
1898	SLC2A1	ENSG00000117394	thyroid cancer	0.0	0.0	0.0	4.0				0.1173
1899	SLC2A1	ENSG00000117394	urothelial cancer	1.0	2.0	3.0	5.0			0.0004054	
1900	PPIB	ENSG00000166794	breast cancer	0.0	6.0	3.0	2.0		0.003		
1901	PPIB	ENSG00000166794	carcinoid	0.0	0.0	2.0	2.0				
1902	PPIB	ENSG00000166794	cervical cancer	2.0	3.0	5.0	2.0				0.005645
1903	PPIB	ENSG00000166794	colorectal cancer	0.0	10.0	1.0	0.0				0.2808
1904	PPIB	ENSG00000166794	endometrial cancer	2.0	8.0	1.0	0.0	1.56e-05			
1905	PPIB	ENSG00000166794	glioma	0.0	8.0	1.0	0.0				0.1653
1906	PPIB	ENSG00000166794	head and neck cancer	0.0	3.0	1.0	0.0				0.001067
1907	PPIB	ENSG00000166794	liver cancer	0.0	9.0	2.0	0.0				0.0369
1908	PPIB	ENSG00000166794	lung cancer	0.0	8.0	3.0	1.0				0.0127
1909	PPIB	ENSG00000166794	lymphoma	0.0	2.0	6.0	4.0				
1910	PPIB	ENSG00000166794	melanoma	0.0	6.0	3.0	2.0				0.07188
1911	PPIB	ENSG00000166794	ovarian cancer	1.0	8.0	1.0	1.0		0.0088		
1912	PPIB	ENSG00000166794	pancreatic cancer	1.0	7.0	3.0	0.0				0.2868
1913	PPIB	ENSG00000166794	prostate cancer	0.0	11.0	0.0	0.0		0.0279		
1914	PPIB	ENSG00000166794	renal cancer	0.0	9.0	0.0	1.0			2.025e-11	
1915	PPIB	ENSG00000166794	skin cancer	0.0	2.0	6.0	4.0				
1916	PPIB	ENSG00000166794	stomach cancer	0.0	7.0	4.0	0.0				0.07045
1917	PPIB	ENSG00000166794	testis cancer	0.0	0.0	3.0	9.0				0.03768
1918	PPIB	ENSG00000166794	thyroid cancer	0.0	3.0	0.0	0.0				0.1823
1919	PPIB	ENSG00000166794	urothelial cancer	0.0	6.0	5.0	1.0				0.03903
1920	IVNS1ABP	ENSG00000116679	breast cancer	0.0	6.0	5.0	0.0				0.004111
1921	IVNS1ABP	ENSG00000116679	carcinoid	1.0	0.0	2.0	0.0				
1922	IVNS1ABP	ENSG00000116679	cervical cancer	0.0	6.0	6.0	0.0				0.09693
1923	IVNS1ABP	ENSG00000116679	colorectal cancer	2.0	7.0	2.0	0.0		0.04292		
1924	IVNS1ABP	ENSG00000116679	endometrial cancer	3.0	6.0	3.0	0.0		0.1775		
1925	IVNS1ABP	ENSG00000116679	glioma	0.0	4.0	7.0	0.0		0.02029		
1926	IVNS1ABP	ENSG00000116679	head and neck cancer	0.0	2.0	2.0	0.0				0.04419
1927	IVNS1ABP	ENSG00000116679	liver cancer	1.0	2.0	5.0	2.0				0.004313
1928	IVNS1ABP	ENSG00000116679	lung cancer	0.0	3.0	9.0	0.0		0.4184		
1929	IVNS1ABP	ENSG00000116679	lymphoma	2.0	5.0	2.0	3.0				
1930	IVNS1ABP	ENSG00000116679	melanoma	3.0	4.0	3.0	0.0				0.07041
1931	IVNS1ABP	ENSG00000116679	ovarian cancer	0.0	4.0	8.0	0.0		0.05125		
1932	IVNS1ABP	ENSG00000116679	pancreatic cancer	1.0	8.0	2.0	0.0				0.4279
1933	IVNS1ABP	ENSG00000116679	prostate cancer	1.0	3.0	7.0	0.0				0.005418
1934	IVNS1ABP	ENSG00000116679	renal cancer	5.0	7.0	0.0	0.0				0.001851
1935	IVNS1ABP	ENSG00000116679	skin cancer	1.0	6.0	4.0	0.0				
1936	IVNS1ABP	ENSG00000116679	stomach cancer	1.0	5.0	6.0	0.0		0.0373		
1937	IVNS1ABP	ENSG00000116679	testis cancer	2.0	5.0	5.0	0.0		0.1282		
1938	IVNS1ABP	ENSG00000116679	thyroid cancer	0.0	3.0	1.0	0.0				0.04071
1939	IVNS1ABP	ENSG00000116679	urothelial cancer	3.0	5.0	4.0	0.0		0.04129		
1940	PIN1	ENSG00000127445	breast cancer	0.0	4.0	7.0	1.0		0.2535		
1941	PIN1	ENSG00000127445	carcinoid	0.0	2.0	2.0	0.0				
1942	PIN1	ENSG00000127445	cervical cancer	0.0	2.0	6.0	4.0		0.006142		
1943	PIN1	ENSG00000127445	colorectal cancer	0.0	1.0	4.0	6.0				0.06502
1944	PIN1	ENSG00000127445	endometrial cancer	0.0	1.0	3.0	7.0		0.04359		
1945	PIN1	ENSG00000127445	glioma	5.0	2.0	3.0	1.0		0.01712		
1946	PIN1	ENSG00000127445	head and neck cancer	0.0	1.0	1.0	2.0		0.0065		
1947	PIN1	ENSG00000127445	liver cancer	0.0	0.0	0.0	10.0				0.1896
1948	PIN1	ENSG00000127445	lung cancer	1.0	0.0	0.0	9.0		0.02861		
1949	PIN1	ENSG00000127445	lymphoma	0.0	2.0	1.0	9.0				
1950	PIN1	ENSG00000127445	melanoma	2.0	1.0	6.0	2.0		0.2674		
1951	PIN1	ENSG00000127445	ovarian cancer	0.0	1.0	6.0	5.0		0.007226		
1952	PIN1	ENSG00000127445	pancreatic cancer	0.0	0.0	1.0	9.0	0.000325			
1953	PIN1	ENSG00000127445	prostate cancer	0.0	5.0	6.0	1.0				0.09431
1954	PIN1	ENSG00000127445	renal cancer	1.0	1.0	2.0	8.0	7.799e-05			
1955	PIN1	ENSG00000127445	skin cancer	0.0	0.0	1.0	8.0				
1956	PIN1	ENSG00000127445	stomach cancer	0.0	0.0	1.0	10.0		0.02199		
1957	PIN1	ENSG00000127445	testis cancer	0.0	5.0	3.0	4.0				0.2555
1958	PIN1	ENSG00000127445	thyroid cancer	0.0	0.0	1.0	3.0		0.03129		
1959	PIN1	ENSG00000127445	urothelial cancer	1.0	0.0	1.0	10.0		0.01205		
1960	ATM	ENSG00000149311	breast cancer	4.0	7.0	0.0	0.0				0.09767
1961	ATM	ENSG00000149311	carcinoid	2.0	2.0	0.0	0.0				
1962	ATM	ENSG00000149311	cervical cancer	2.0	9.0	1.0	0.0		0.1475		
1963	ATM	ENSG00000149311	colorectal cancer	9.0	3.0	0.0	0.0		0.3044		
1964	ATM	ENSG00000149311	endometrial cancer	6.0	5.0	0.0	0.0				0.236
1965	ATM	ENSG00000149311	glioma	10.0	2.0	0.0	0.0		0.05699		
1966	ATM	ENSG00000149311	head and neck cancer	4.0	0.0	0.0	0.0		0.02863		
1967	ATM	ENSG00000149311	liver cancer	0.0	2.0	7.0	3.0				0.006324
1968	ATM	ENSG00000149311	lung cancer	0.0	8.0	3.0	1.0		0.1052		
1969	ATM	ENSG00000149311	lymphoma	12.0	0.0	0.0	0.0				
1970	ATM	ENSG00000149311	melanoma	0.0	11.0	0.0	0.0				0.08185
1971	ATM	ENSG00000149311	ovarian cancer	8.0	4.0	0.0	0.0				0.1631
1972	ATM	ENSG00000149311	pancreatic cancer	0.0	4.0	6.0	1.0		0.07677		
1973	ATM	ENSG00000149311	prostate cancer	10.0	2.0	0.0	0.0				0.06156
1974	ATM	ENSG00000149311	renal cancer	0.0	10.0	2.0	0.0				0.002165
1975	ATM	ENSG00000149311	skin cancer	3.0	8.0	0.0	0.0				
1976	ATM	ENSG00000149311	stomach cancer	0.0	11.0	1.0	0.0		0.3097		
1977	ATM	ENSG00000149311	testis cancer	5.0	7.0	0.0	0.0				0.07868
1978	ATM	ENSG00000149311	thyroid cancer	4.0	0.0	0.0	0.0				0.1215
1979	ATM	ENSG00000149311	urothelial cancer	2.0	10.0	0.0	0.0				0.2811
1980	APRT	ENSG00000198931	breast cancer	0.0	7.0	2.0	3.0				0.05867
1981	APRT	ENSG00000198931	carcinoid	0.0	0.0	1.0	3.0				
1982	APRT	ENSG00000198931	cervical cancer	0.0	1.0	7.0	4.0		0.05099		
1983	APRT	ENSG00000198931	colorectal cancer	0.0	2.0	5.0	5.0				0.1978
1984	APRT	ENSG00000198931	endometrial cancer	0.0	2.0	10.0	0.0		0.03666		
1985	APRT	ENSG00000198931	glioma	0.0	0.0	0.0	12.0		0.1776		
1986	APRT	ENSG00000198931	head and neck cancer	0.0	0.0	1.0	3.0				0.002497
1987	APRT	ENSG00000198931	liver cancer	0.0	5.0	5.0	1.0				0.001723
1988	APRT	ENSG00000198931	lung cancer	0.0	2.0	5.0	5.0				0.06898
1989	APRT	ENSG00000198931	lymphoma	0.0	0.0	3.0	8.0				
1990	APRT	ENSG00000198931	melanoma	0.0	4.0	6.0	2.0		0.1708		
1991	APRT	ENSG00000198931	ovarian cancer	0.0	3.0	7.0	1.0		0.1821		
1992	APRT	ENSG00000198931	pancreatic cancer	0.0	5.0	7.0	0.0				0.06785
1993	APRT	ENSG00000198931	prostate cancer	0.0	7.0	1.0	4.0				0.08742
1994	APRT	ENSG00000198931	renal cancer	0.0	7.0	4.0	1.0		0.009577		
1995	APRT	ENSG00000198931	skin cancer	0.0	1.0	8.0	2.0				
1996	APRT	ENSG00000198931	stomach cancer	0.0	4.0	2.0	3.0				0.1141
1997	APRT	ENSG00000198931	testis cancer	0.0	7.0	2.0	0.0				0.2507
1998	APRT	ENSG00000198931	thyroid cancer	0.0	0.0	2.0	2.0		0.04754		
1999	APRT	ENSG00000198931	urothelial cancer	0.0	4.0	3.0	4.0		0.01483		
2000	DDX3Y	ENSG00000067048	breast cancer	0.0	3.0	8.0	0.0				
2001	DDX3Y	ENSG00000067048	carcinoid	0.0	0.0	1.0	3.0				
2002	DDX3Y	ENSG00000067048	cervical cancer	0.0	0.0	7.0	4.0				
2003	DDX3Y	ENSG00000067048	colorectal cancer	0.0	2.0	9.0	0.0				0.03892
2004	DDX3Y	ENSG00000067048	endometrial cancer	0.0	1.0	6.0	3.0				
2005	DDX3Y	ENSG00000067048	glioma	0.0	1.0	2.0	8.0		0.17		
2006	DDX3Y	ENSG00000067048	head and neck cancer	0.0	1.0	2.0	0.0	4.699e-05			
2007	DDX3Y	ENSG00000067048	liver cancer	0.0	0.0	1.0	11.0				0.06504
2008	DDX3Y	ENSG00000067048	lung cancer	0.0	1.0	5.0	6.0				0.04737
2009	DDX3Y	ENSG00000067048	lymphoma	0.0	2.0	6.0	4.0				
2010	DDX3Y	ENSG00000067048	melanoma	0.0	0.0	5.0	6.0				0.02221
2011	DDX3Y	ENSG00000067048	ovarian cancer	0.0	1.0	3.0	6.0				
2012	DDX3Y	ENSG00000067048	pancreatic cancer	0.0	0.0	4.0	6.0		0.04169		
2013	DDX3Y	ENSG00000067048	prostate cancer	0.0	0.0	4.0	5.0				0.03372
2014	DDX3Y	ENSG00000067048	renal cancer	0.0	0.0	3.0	9.0				0.09606
2015	DDX3Y	ENSG00000067048	skin cancer	0.0	0.0	4.0	7.0				
2016	DDX3Y	ENSG00000067048	stomach cancer	0.0	0.0	7.0	5.0				0.00258
2017	DDX3Y	ENSG00000067048	testis cancer	2.0	7.0	3.0	0.0		0.1741		
2018	DDX3Y	ENSG00000067048	thyroid cancer	0.0	0.0	0.0	4.0				0.02662
2019	DDX3Y	ENSG00000067048	urothelial cancer	0.0	6.0	6.0	0.0		0.07867		
2020	DNAJA2	ENSG00000069345	breast cancer	0.0	5.0	3.0	4.0				0.007679
2021	DNAJA2	ENSG00000069345	carcinoid	0.0	0.0	1.0	2.0				
2022	DNAJA2	ENSG00000069345	cervical cancer	0.0	5.0	6.0	1.0		0.01049		
2023	DNAJA2	ENSG00000069345	colorectal cancer	0.0	6.0	4.0	2.0		0.04774		
2024	DNAJA2	ENSG00000069345	endometrial cancer	0.0	5.0	3.0	3.0		0.03666		
2025	DNAJA2	ENSG00000069345	glioma	0.0	1.0	6.0	1.0		0.0446		
2026	DNAJA2	ENSG00000069345	head and neck cancer	0.0	2.0	1.0	1.0			0.000281	
2027	DNAJA2	ENSG00000069345	liver cancer	0.0	3.0	4.0	3.0				0.1026
2028	DNAJA2	ENSG00000069345	lung cancer	0.0	5.0	5.0	1.0				0.04558
2029	DNAJA2	ENSG00000069345	lymphoma	0.0	7.0	4.0	0.0				
2030	DNAJA2	ENSG00000069345	melanoma	0.0	3.0	7.0	1.0				0.1179
2031	DNAJA2	ENSG00000069345	ovarian cancer	0.0	6.0	6.0	0.0		0.01534		
2032	DNAJA2	ENSG00000069345	pancreatic cancer	0.0	5.0	5.0	1.0				0.05413
2033	DNAJA2	ENSG00000069345	prostate cancer	0.0	12.0	0.0	0.0		0.2124		
2034	DNAJA2	ENSG00000069345	renal cancer	1.0	5.0	3.0	2.0	1.191e-09			
2035	DNAJA2	ENSG00000069345	skin cancer	0.0	3.0	3.0	3.0				
2036	DNAJA2	ENSG00000069345	stomach cancer	0.0	3.0	8.0	0.0				0.09218
2037	DNAJA2	ENSG00000069345	testis cancer	1.0	8.0	2.0	0.0		0.2281		
2038	DNAJA2	ENSG00000069345	thyroid cancer	0.0	2.0	1.0	0.0				0.09216
2039	DNAJA2	ENSG00000069345	urothelial cancer	0.0	4.0	7.0	0.0		0.04685		
2040	PSMB3	ENSG00000277791	breast cancer	1.0	11.0	0.0	0.0		0.1862		
2041	PSMB3	ENSG00000277791	carcinoid	1.0	2.0	1.0	0.0				
2042	PSMB3	ENSG00000277791	cervical cancer	0.0	9.0	2.0	0.0		0.004843		
2043	PSMB3	ENSG00000277791	colorectal cancer	0.0	9.0	1.0	0.0		0.1442		
2044	PSMB3	ENSG00000277791	endometrial cancer	3.0	8.0	1.0	0.0		0.048		
2045	PSMB3	ENSG00000277791	glioma	0.0	5.0	2.0	3.0				0.06677
2046	PSMB3	ENSG00000277791	head and neck cancer	1.0	2.0	0.0	0.0				0.001139
2047	PSMB3	ENSG00000277791	liver cancer	0.0	7.0	2.0	3.0				0.05458
2048	PSMB3	ENSG00000277791	lung cancer	2.0	9.0	0.0	0.0				0.02458
2049	PSMB3	ENSG00000277791	lymphoma	0.0	7.0	1.0	3.0				
2050	PSMB3	ENSG00000277791	melanoma	2.0	7.0	2.0	0.0		0.2023		
2051	PSMB3	ENSG00000277791	ovarian cancer	0.0	10.0	1.0	0.0		0.01751		
2052	PSMB3	ENSG00000277791	pancreatic cancer	0.0	1.0	6.0	4.0				0.3654
2053	PSMB3	ENSG00000277791	prostate cancer	0.0	9.0	2.0	1.0		0.1133		
2054	PSMB3	ENSG00000277791	renal cancer	0.0	2.0	4.0	6.0			1.708e-06	
2055	PSMB3	ENSG00000277791	skin cancer	1.0	6.0	3.0	2.0				
2056	PSMB3	ENSG00000277791	stomach cancer	0.0	0.0	3.0	6.0				0.4444
2057	PSMB3	ENSG00000277791	testis cancer	0.0	0.0	3.0	8.0		0.1277		
2058	PSMB3	ENSG00000277791	thyroid cancer	0.0	4.0	0.0	0.0		0.002415		
2059	PSMB3	ENSG00000277791	urothelial cancer	0.0	1.0	1.0	8.0		0.0603		
2060	VAPB	ENSG00000124164	breast cancer	9.0	3.0	0.0	0.0				0.003276
2061	VAPB	ENSG00000124164	carcinoid	3.0	1.0	0.0	0.0				
2062	VAPB	ENSG00000124164	cervical cancer	3.0	8.0	0.0	0.0				0.0388
2063	VAPB	ENSG00000124164	colorectal cancer	11.0	1.0	0.0	0.0		0.1019		
2064	VAPB	ENSG00000124164	endometrial cancer	0.0	10.0	0.0	1.0				0.02513
2065	VAPB	ENSG00000124164	glioma	9.0	1.0	0.0	0.0		0.09365		
2066	VAPB	ENSG00000124164	head and neck cancer	2.0	2.0	0.0	0.0				0.03147
2067	VAPB	ENSG00000124164	liver cancer	4.0	8.0	0.0	0.0				0.00476
2068	VAPB	ENSG00000124164	lung cancer	1.0	9.0	0.0	0.0		0.2803		
2069	VAPB	ENSG00000124164	lymphoma	0.0	8.0	4.0	0.0				
2070	VAPB	ENSG00000124164	melanoma	8.0	4.0	0.0	0.0		0.04466		
2071	VAPB	ENSG00000124164	ovarian cancer	3.0	7.0	0.0	1.0		0.008062		
2072	VAPB	ENSG00000124164	pancreatic cancer	7.0	3.0	0.0	0.0		0.03107		
2073	VAPB	ENSG00000124164	prostate cancer	10.0	1.0	0.0	0.0				0.2988
2074	VAPB	ENSG00000124164	renal cancer	5.0	6.0	1.0	0.0	1.078e-08			
2075	VAPB	ENSG00000124164	skin cancer	0.0	8.0	3.0	0.0				
2076	VAPB	ENSG00000124164	stomach cancer	10.0	2.0	0.0	0.0		0.105		
2077	VAPB	ENSG00000124164	testis cancer	7.0	3.0	2.0	0.0				0.5314
2078	VAPB	ENSG00000124164	thyroid cancer	3.0	0.0	0.0	0.0				0.006339
2079	VAPB	ENSG00000124164	urothelial cancer	4.0	5.0	2.0	0.0				0.02992
2080	DGKI	ENSG00000157680	breast cancer								0.1764
2081	DGKI	ENSG00000157680	carcinoid								
2082	DGKI	ENSG00000157680	cervical cancer								0.122
2083	DGKI	ENSG00000157680	colorectal cancer								0.006656
2084	DGKI	ENSG00000157680	endometrial cancer								0.1756
2085	DGKI	ENSG00000157680	glioma						0.0608		
2086	DGKI	ENSG00000157680	head and neck cancer						0.1425		
2087	DGKI	ENSG00000157680	liver cancer								0.09618
2088	DGKI	ENSG00000157680	lung cancer						0.2233		
2089	DGKI	ENSG00000157680	lymphoma								
2090	DGKI	ENSG00000157680	melanoma						0.1091		
2091	DGKI	ENSG00000157680	ovarian cancer								0.09008
2092	DGKI	ENSG00000157680	pancreatic cancer								0.08743
2093	DGKI	ENSG00000157680	prostate cancer						0.04464		
2094	DGKI	ENSG00000157680	renal cancer								5.984e-05
2095	DGKI	ENSG00000157680	skin cancer								
2096	DGKI	ENSG00000157680	stomach cancer								0.002851
2097	DGKI	ENSG00000157680	testis cancer						0.1846		
2098	DGKI	ENSG00000157680	thyroid cancer								0.01261
2099	DGKI	ENSG00000157680	urothelial cancer								0.001728
2100	PLD1	ENSG00000075651	breast cancer	0.0	2.0	7.0	1.0		0.3227		
2101	PLD1	ENSG00000075651	carcinoid	0.0	0.0	1.0	3.0				
2102	PLD1	ENSG00000075651	cervical cancer	2.0	7.0	2.0	0.0				0.327
2103	PLD1	ENSG00000075651	colorectal cancer	2.0	4.0	5.0	1.0		0.05818		
2104	PLD1	ENSG00000075651	endometrial cancer	0.0	0.0	5.0	7.0				0.05134
2105	PLD1	ENSG00000075651	glioma	0.0	4.0	4.0	2.0				0.4581
2106	PLD1	ENSG00000075651	head and neck cancer	0.0	4.0	0.0	0.0		0.04762		
2107	PLD1	ENSG00000075651	liver cancer	1.0	2.0	7.0	1.0		0.0903		
2108	PLD1	ENSG00000075651	lung cancer	0.0	4.0	2.0	3.0				0.1457
2109	PLD1	ENSG00000075651	lymphoma	0.0	3.0	4.0	5.0				
2110	PLD1	ENSG00000075651	melanoma	2.0	4.0	3.0	2.0		0.06233		
2111	PLD1	ENSG00000075651	ovarian cancer	1.0	4.0	3.0	3.0		0.08017		
2112	PLD1	ENSG00000075651	pancreatic cancer	3.0	3.0	1.0	1.0				0.02064
2113	PLD1	ENSG00000075651	prostate cancer	0.0	1.0	3.0	4.0		0.02946		
2114	PLD1	ENSG00000075651	renal cancer	0.0	7.0	5.0	0.0				0.1234
2115	PLD1	ENSG00000075651	skin cancer	2.0	6.0	1.0	0.0				
2116	PLD1	ENSG00000075651	stomach cancer	1.0	4.0	3.0	3.0				0.1287
2117	PLD1	ENSG00000075651	testis cancer	0.0	0.0	2.0	8.0		0.1157		
2118	PLD1	ENSG00000075651	thyroid cancer	0.0	1.0	1.0	2.0				0.1188
2119	PLD1	ENSG00000075651	urothelial cancer	1.0	9.0	0.0	0.0			4.763e-06	
2120	ELAVL1	ENSG00000066044	breast cancer	0.0	9.0	2.0	0.0				0.1194
2121	ELAVL1	ENSG00000066044	carcinoid	0.0	3.0	1.0	0.0				
2122	ELAVL1	ENSG00000066044	cervical cancer	0.0	4.0	7.0	1.0		0.009656		
2123	ELAVL1	ENSG00000066044	colorectal cancer	0.0	10.0	1.0	0.0		0.02461		
2124	ELAVL1	ENSG00000066044	endometrial cancer	0.0	4.0	7.0	0.0		0.3983		
2125	ELAVL1	ENSG00000066044	glioma	0.0	12.0	0.0	0.0		0.1044		
2126	ELAVL1	ENSG00000066044	head and neck cancer	0.0	1.0	3.0	0.0		0.006374		
2127	ELAVL1	ENSG00000066044	liver cancer	0.0	1.0	9.0	1.0				0.01808
2128	ELAVL1	ENSG00000066044	lung cancer	0.0	4.0	5.0	3.0				0.08439
2129	ELAVL1	ENSG00000066044	lymphoma	0.0	0.0	12.0	0.0				
2130	ELAVL1	ENSG00000066044	melanoma	0.0	3.0	8.0	0.0				0.03747
2131	ELAVL1	ENSG00000066044	ovarian cancer	0.0	6.0	4.0	1.0	0.0004927			
2132	ELAVL1	ENSG00000066044	pancreatic cancer	0.0	5.0	6.0	1.0		0.2093		
2133	ELAVL1	ENSG00000066044	prostate cancer	0.0	11.0	0.0	0.0				0.01585
2134	ELAVL1	ENSG00000066044	renal cancer	0.0	8.0	2.0	1.0		0.07229		
2135	ELAVL1	ENSG00000066044	skin cancer	0.0	4.0	8.0	0.0				
2136	ELAVL1	ENSG00000066044	stomach cancer	0.0	2.0	10.0	0.0		0.0614		
2137	ELAVL1	ENSG00000066044	testis cancer	0.0	6.0	6.0	0.0		0.15		
2138	ELAVL1	ENSG00000066044	thyroid cancer	0.0	1.0	2.0	1.0		0.01181		
2139	ELAVL1	ENSG00000066044	urothelial cancer	1.0	6.0	4.0	1.0		0.01648		
2140	NR4A1	ENSG00000123358	breast cancer	0.0	6.0	4.0	1.0		0.02405		
2141	NR4A1	ENSG00000123358	carcinoid	0.0	1.0	0.0	3.0				
2142	NR4A1	ENSG00000123358	cervical cancer	0.0	1.0	6.0	4.0		0.2566		
2143	NR4A1	ENSG00000123358	colorectal cancer	0.0	5.0	5.0	1.0				0.1291
2144	NR4A1	ENSG00000123358	endometrial cancer	0.0	0.0	5.0	7.0				0.1736
2145	NR4A1	ENSG00000123358	glioma	0.0	0.0	3.0	9.0				0.1646
2146	NR4A1	ENSG00000123358	head and neck cancer	0.0	4.0	0.0	0.0				0.1157
2147	NR4A1	ENSG00000123358	liver cancer	0.0	2.0	2.0	8.0		0.01262		
2148	NR4A1	ENSG00000123358	lung cancer	0.0	5.0	2.0	4.0				0.1945
2149	NR4A1	ENSG00000123358	lymphoma	0.0	3.0	3.0	6.0				
2150	NR4A1	ENSG00000123358	melanoma	3.0	4.0	3.0	2.0		0.01922		
2151	NR4A1	ENSG00000123358	ovarian cancer	0.0	5.0	3.0	4.0				0.002225
2152	NR4A1	ENSG00000123358	pancreatic cancer	2.0	4.0	2.0	4.0				0.1899
2153	NR4A1	ENSG00000123358	prostate cancer	1.0	5.0	6.0	0.0		0.1158		
2154	NR4A1	ENSG00000123358	renal cancer	0.0	3.0	2.0	7.0	0.000699			
2155	NR4A1	ENSG00000123358	skin cancer	0.0	6.0	5.0	1.0				
2156	NR4A1	ENSG00000123358	stomach cancer	0.0	4.0	7.0	1.0				0.03405
2157	NR4A1	ENSG00000123358	testis cancer	1.0	10.0	0.0	1.0		0.2708		
2158	NR4A1	ENSG00000123358	thyroid cancer	0.0	4.0	0.0	0.0				0.01843
2159	NR4A1	ENSG00000123358	urothelial cancer	3.0	3.0	5.0	1.0				0.008885
2160	ZNF197	ENSG00000186448	breast cancer	0.0	0.0	3.0	9.0		0.1061		
2161	ZNF197	ENSG00000186448	carcinoid	0.0	0.0	0.0	4.0				
2162	ZNF197	ENSG00000186448	cervical cancer	0.0	0.0	1.0	9.0				0.06348
2163	ZNF197	ENSG00000186448	colorectal cancer	0.0	7.0	3.0	0.0		0.06097		
2164	ZNF197	ENSG00000186448	endometrial cancer	0.0	3.0	2.0	6.0				0.1087
2165	ZNF197	ENSG00000186448	glioma	0.0	0.0	1.0	10.0		0.05494		
2166	ZNF197	ENSG00000186448	head and neck cancer	0.0	1.0	0.0	2.0		0.01684		
2167	ZNF197	ENSG00000186448	liver cancer	0.0	1.0	1.0	10.0				0.1135
2168	ZNF197	ENSG00000186448	lung cancer	0.0	0.0	3.0	8.0		0.02229		
2169	ZNF197	ENSG00000186448	lymphoma	0.0	0.0	1.0	10.0				
2170	ZNF197	ENSG00000186448	melanoma	0.0	0.0	0.0	12.0				0.07493
2171	ZNF197	ENSG00000186448	ovarian cancer	0.0	0.0	4.0	8.0		0.2012		
2172	ZNF197	ENSG00000186448	pancreatic cancer	0.0	1.0	1.0	7.0				0.1614
2173	ZNF197	ENSG00000186448	prostate cancer	0.0	0.0	0.0	12.0			0.0006779	
2174	ZNF197	ENSG00000186448	renal cancer	0.0	0.0	0.0	10.0		0.01487		
2175	ZNF197	ENSG00000186448	skin cancer	0.0	1.0	1.0	7.0				
2176	ZNF197	ENSG00000186448	stomach cancer	0.0	1.0	2.0	6.0				0.3143
2177	ZNF197	ENSG00000186448	testis cancer	0.0	0.0	3.0	8.0		0.07832		
2178	ZNF197	ENSG00000186448	thyroid cancer	0.0	0.0	3.0	1.0				0.1227
